rp_entity_id,category,relevance,ess,rpna_date_utc
C356AC,acquisition-completed-acquirer,100,49,1/4/2019
C564E4,clinical-trials-positive,100,87,1/4/2019
C5C137,reorganization-approval,100,74,1/4/2019
C81E00,conference-call,100,50,1/4/2019
C81E00,conference-call,100,50,1/4/2019
C8923A,executive-appointment,100,54,1/4/2019
C97B2D,conference-call,100,50,1/4/2019
CA212F,earnings,100,50,1/4/2019
CD06A2,earnings,100,50,1/4/2019
CEDFD5,partnership,100,61,1/4/2019
CEDFD5,partnership,100,61,1/4/2019
CF6A5A,earnings,100,50,1/4/2019
D0909F,earnings-guidance,100,50,1/4/2019
D78BF1,earnings,100,50,1/4/2019
DAFED3,conference-call,100,50,1/4/2019
DB5CA5,dividend,100,50,1/4/2019
DB7FA7,conference-call,100,50,1/4/2019
DBCA3F,acquisition-completed-acquirer,100,49,1/4/2019
DF5F14,merger,100,66,1/4/2019
E09E2B,legal-issues-defendant,100,22,1/4/2019
E259C7,unit-acquisition-completed-acquirer,100,49,1/4/2019
E30B34,award,100,58,1/4/2019
E30B34,conference-participant,100,50,1/4/2019
E30B34,conference-participant,100,50,1/4/2019
E40FB6,acquisition-completed-acquirer,100,49,1/4/2019
E829E8,conference-call,100,50,1/4/2019
EEA6B3,partnership,100,61,1/4/2019
EF77A3,legal-issues-defendant,100,22,1/4/2019
F0B335,business-contract,100,69,1/4/2019
F0B335,business-contract,100,69,1/4/2019
F5D059,earnings,100,50,1/4/2019
F5D059,earnings,100,50,1/4/2019
F5D059,earnings,100,50,1/4/2019
F5D059,earnings,100,50,1/4/2019
F5D059,earnings,100,50,1/4/2019
F6FF0D,conference-call,100,50,1/4/2019
F80389,earnings-guidance,100,50,1/4/2019
FACF19,conference-participant,100,50,1/4/2019
FC9A88,earnings,100,50,1/4/2019
FEC475,conference-call,100,50,1/4/2019
FF227B,business-contract,100,69,1/4/2019
14833D,legal-issues-defendant,100,22,1/5/2019
152E1D,legal-issues-defendant,100,22,1/5/2019
385DD4,legal-issues-defendant,100,22,1/5/2019
4.00E+163,legal-issues-defendant,100,22,1/5/2019
550D01,conference-call,100,50,1/5/2019
94637C,conference-participant,100,50,1/5/2019
B8EF97,legal-issues-defendant,100,22,1/5/2019
619882,conference-organizer,100,57,1/6/2019
B83D67,executive-appointment,100,54,1/6/2019
D2B9E5,facility-open,100,65,1/6/2019
F6E248,partnership,100,61,1/6/2019
00067A,earnings,100,50,1/7/2019
0157B1,partnership,100,61,1/7/2019
0157B1,partnership,100,61,1/7/2019
0157B1,partnership,100,61,1/7/2019
0157B1,product-release,100,64,1/7/2019
03B8CF,partnership,100,61,1/7/2019
03CF95,partnership,100,61,1/7/2019
03D5F9,legal-issues-defendant,100,22,1/7/2019
05D148,clinical-trials,100,56,1/7/2019
061A3B,earnings,100,50,1/7/2019
95294,acquisition-acquirer,100,49,1/7/2019
95294,acquisition-acquirer,100,49,1/7/2019
95294,acquisition-acquirer,100,49,1/7/2019
95294,acquisition-acquirer,100,49,1/7/2019
099A02,executive-appointment,100,54,1/7/2019
0A9D0A,legal-issues-defendant,100,22,1/7/2019
0B4D10,public-offering,100,43,1/7/2019
0BC853,conference-call,100,50,1/7/2019
0C6293,executive-appointment,100,54,1/7/2019
10100E,revenues,100,50,1/7/2019
11074E,revenues,100,50,1/7/2019
11A49E,patient-enrollment-complete,100,64,1/7/2019
1220D2,executive-appointment,100,54,1/7/2019
147C38,partnership,100,61,1/7/2019
147C38,partnership,100,61,1/7/2019
14833D,legal-issues-defendant,100,22,1/7/2019
152E1D,legal-issues-defendant,100,22,1/7/2019
154272,executive-appointment,100,54,1/7/2019
15789A,credit-extension-recipient,100,69,1/7/2019
16FC89,earnings,100,50,1/7/2019
17EDA5,partnership,100,61,1/7/2019
17EDA5,partnership,100,61,1/7/2019
17EDA5,product-release,100,64,1/7/2019
19CAC7,earnings-guidance,100,50,1/7/2019
1AB808,revenue-guidance-up,100,77,1/7/2019
1F352C,earnings,100,50,1/7/2019
1F9D90,earnings,100,50,1/7/2019
1FAF22,clinical-trials-start,100,64,1/7/2019
206852,conference-call,100,50,1/7/2019
21022F,conference-participant,100,50,1/7/2019
228D42,partnership,100,61,1/7/2019
228D42,business-contract,100,69,1/7/2019
232053,conference-participant,100,50,1/7/2019
25A6CC,conference-participant,100,50,1/7/2019
267718,partnership,100,61,1/7/2019
26DC29,debt-extension-recipient,100,73,1/7/2019
2A1009,earnings,100,50,1/7/2019
2B5483,partnership,100,61,1/7/2019
2B8179,executive-appointment,100,54,1/7/2019
2BF36E,legal-issues-defendant,100,22,1/7/2019
2C3348,executive-appointment,100,54,1/7/2019
2C35B5,executive-appointment,100,54,1/7/2019
2F7A7E,conference-call,100,50,1/7/2019
3.14E+47,earnings,100,50,1/7/2019
315EB0,investment-investor,100,55,1/7/2019
326EDD,conference-call,100,50,1/7/2019
3390DE,conference-call,100,50,1/7/2019
33AD83,partnership,100,61,1/7/2019
3461CF,award,100,58,1/7/2019
34B411,earnings,100,50,1/7/2019
34B97A,conference-call,100,50,1/7/2019
36C09B,conference-participant,100,50,1/7/2019
370C50,conference-call,100,50,1/7/2019
385DD4,executive-appointment,100,54,1/7/2019
385DD4,legal-issues-defendant,100,22,1/7/2019
39BFF6,conference-call,100,50,1/7/2019
39FB23,acquisition-acquirer,100,49,1/7/2019
3B2311,executive-appointment,100,54,1/7/2019
3BCF24,earnings,100,50,1/7/2019
3EE65E,product-release,100,64,1/7/2019
3F1C69,patient-enrollment-complete,100,64,1/7/2019
408380,conference-participant,100,50,1/7/2019
4.00E+163,legal-issues-defendant,100,22,1/7/2019
416C55,executive-appointment,100,54,1/7/2019
41A93D,conference-participant,100,50,1/7/2019
434F38,acquisition-completed-acquirer,100,49,1/7/2019
44A4FC,investment-investor,100,55,1/7/2019
458D2C,earnings-guidance,100,50,1/7/2019
45BC35,revenues,100,50,1/7/2019
467F2C,conference-participant,100,50,1/7/2019
4A5C8D,partnership,100,61,1/7/2019
4A5C8D,conference-call,100,50,1/7/2019
4BBA23,revenues,100,50,1/7/2019
4C6C63,partnership,100,61,1/7/2019
4D8124,earnings,100,50,1/7/2019
50070E,business-contract,100,69,1/7/2019
514067,executive-appointment,100,54,1/7/2019
52015A,dividend,100,50,1/7/2019
53F491,earnings,100,50,1/7/2019
5.43E+08,conference-participant,100,50,1/7/2019
546A9C,partnership,100,61,1/7/2019
5.47E+28,business-contract,100,69,1/7/2019
5.47E+28,business-contract,100,69,1/7/2019
55438C,legal-issues-defendant,100,22,1/7/2019
56765E,executive-resignation,100,44,1/7/2019
589803,partnership,100,61,1/7/2019
589803,partnership,100,61,1/7/2019
589803,partnership,100,61,1/7/2019
5A0FF1,conference-participant,100,50,1/7/2019
5B6C11,earnings,100,50,1/7/2019
5BE42C,conference-call,100,50,1/7/2019
5C7601,business-contract,100,69,1/7/2019
5E6959,conference-call,100,50,1/7/2019
5F9CE3,earnings,100,50,1/7/2019
5FE4B6,conference-participant,100,50,1/7/2019
60DD84,executive-appointment,100,54,1/7/2019
6.18E+08,conference-participant,100,50,1/7/2019
619882,conference-organizer,100,57,1/7/2019
619882,conference-organizer,100,57,1/7/2019
619882,conference-organizer,100,57,1/7/2019
619882,conference-organizer,100,57,1/7/2019
619882,conference-organizer,100,57,1/7/2019
619882,conference-organizer,100,57,1/7/2019
619882,conference-organizer,100,57,1/7/2019
619882,conference-organizer,100,57,1/7/2019
619882,conference-organizer,100,57,1/7/2019
619882,conference-organizer,100,57,1/7/2019
619882,conference-organizer,100,57,1/7/2019
619882,conference-organizer,100,57,1/7/2019
619882,conference-organizer,100,57,1/7/2019
619882,conference-organizer,100,57,1/7/2019
619882,product-release,100,64,1/7/2019
619882,conference-organizer,100,57,1/7/2019
67303E,partnership,100,61,1/7/2019
67529E,executive-appointment,100,54,1/7/2019
69C99E,clinical-trials-complete,100,56,1/7/2019
69C99E,clinical-trials-complete,100,56,1/7/2019
69C99E,fundraising,100,64,1/7/2019
6B0784,conference-call,100,50,1/7/2019
6D3F35,product-release,100,64,1/7/2019
6.00E+19,executive-appointment,100,54,1/7/2019
6E8864,revenues,100,50,1/7/2019
6FCEF9,conference-participant,100,50,1/7/2019
71553E,revenues,100,50,1/7/2019
72FCA3,product-release,100,64,1/7/2019
72FCA3,product-release,100,64,1/7/2019
72FCA3,product-release,100,64,1/7/2019
72FCA3,partnership,100,61,1/7/2019
741937,executive-appointment,100,54,1/7/2019
762A3E,executive-appointment,100,54,1/7/2019
77B8E9,patent-awarded,100,72,1/7/2019
790C34,partnership,100,61,1/7/2019
7A10FF,earnings,100,50,1/7/2019
7CD98F,earnings-guidance,100,50,1/7/2019
7F0372,executive-appointment,100,54,1/7/2019
7F2922,conference-participant,100,50,1/7/2019
7F3665,conference-participant,100,50,1/7/2019
7F3669,conference-participant,100,50,1/7/2019
7F3A5F,partnership,100,61,1/7/2019
7F3A5F,partnership,100,61,1/7/2019
7F3A5F,partnership,100,61,1/7/2019
8.10E+32,dividend,100,50,1/7/2019
81222C,earnings,100,50,1/7/2019
838ADD,acquisition-completed-acquirer,100,49,1/7/2019
83A065,executive-appointment,100,54,1/7/2019
862941,earnings-guidance,100,50,1/7/2019
895D56,acquisition-completed-acquirer,100,49,1/7/2019
8A8E41,partnership,100,61,1/7/2019
8A8E41,product-release,100,64,1/7/2019
8C1238,reorganization,100,53,1/7/2019
8DAAB9,earnings,100,50,1/7/2019
8DCBBB,conference-call,100,50,1/7/2019
911AB8,earnings,100,50,1/7/2019
91E5EE,revenue-guidance,100,50,1/7/2019
92D757,product-release,100,64,1/7/2019
92D757,executive-appointment,100,54,1/7/2019
9.36E+10,business-contract,100,69,1/7/2019
9.39E+69,executive-appointment,100,54,1/7/2019
93AD2E,earnings,100,50,1/7/2019
93D207,partnership,100,61,1/7/2019
93D207,earnings,100,50,1/7/2019
94637C,partnership,100,61,1/7/2019
949D62,revenues,100,50,1/7/2019
9592FB,revenues,100,50,1/7/2019
95DC1F,partnership,100,61,1/7/2019
9.74E+08,partnership,100,61,1/7/2019
9.86E+03,conference-participant,100,50,1/7/2019
990AD0,conference-organizer,100,57,1/7/2019
9978F1,partnership,100,61,1/7/2019
9ABD30,fundraising,100,64,1/7/2019
9AF3DC,conference-call,100,50,1/7/2019
9C5174,executive-appointment,100,54,1/7/2019
9E5C2C,conference-participant,100,50,1/7/2019
A02FB1,conference-call,100,50,1/7/2019
A1EAC8,executive-appointment,100,54,1/7/2019
A247F5,patent-awarded,100,72,1/7/2019
A3800A,conference-participant,100,50,1/7/2019
A3AAA5,dividend,100,50,1/7/2019
A5A4F5,acquisition-acquirer,100,49,1/7/2019
A6213D,conference-participant,100,50,1/7/2019
A6ABE9,earnings-guidance,100,50,1/7/2019
AADE0B,acquisition-acquirer,100,49,1/7/2019
AADE0B,acquisition-acquirer,100,49,1/7/2019
ABBAD1,earnings,100,50,1/7/2019
AC3584,executive-appointment,100,54,1/7/2019
AE7D16,legal-issues-defendant,100,22,1/7/2019
AED61E,revenues,100,50,1/7/2019
AEFC90,clinical-trials-start,100,64,1/7/2019
B13B68,conference-participant,100,50,1/7/2019
B1A85D,business-contract,100,69,1/7/2019
B1B10C,conference-call,100,50,1/7/2019
B2206F,earnings,100,50,1/7/2019
B2E6B5,conference-call,100,50,1/7/2019
B48FC9,earnings,100,50,1/7/2019
B7202A,earnings-guidance,100,50,1/7/2019
B7FA9B,conference-participant,100,50,1/7/2019
B8DD94,conference-call,100,50,1/7/2019
B8EF97,legal-issues-defendant,100,22,1/7/2019
BBF349,business-contract,100,69,1/7/2019
BBF349,product-release,100,64,1/7/2019
BDD12C,award,100,58,1/7/2019
BDE867,conference-participant,100,50,1/7/2019
BE379D,clinical-trials-positive,100,87,1/7/2019
BE5935,earnings,100,50,1/7/2019
C0BA36,conference-participant,100,50,1/7/2019
C5C0E9,conference-participant,100,50,1/7/2019
C659EB,conference-call,100,50,1/7/2019
C951A2,earnings,100,50,1/7/2019
C9732E,clinical-trials-positive,100,87,1/7/2019
CAC8D0,conference-participant,100,50,1/7/2019
CAD7D9,conference-participant,100,50,1/7/2019
CBDB4D,clinical-trials,100,56,1/7/2019
CC35BE,executive-appointment,100,54,1/7/2019
CD2DA4,dividend,100,50,1/7/2019
CD4DA8,executive-appointment,100,54,1/7/2019
CDC817,conference-participant,100,50,1/7/2019
CE96E7,conference-call,100,50,1/7/2019
D501DC,dividend,100,50,1/7/2019
D6489C,earnings-up,100,68,1/7/2019
D65A13,revenue-up,100,73,1/7/2019
D6853F,conference-call,100,50,1/7/2019
D854F3,product-release,100,64,1/7/2019
D8F347,executive-appointment,100,54,1/7/2019
DAFED3,conference-participant,100,50,1/7/2019
DC5299,conference-call,100,50,1/7/2019
DCD97F,conference-call,100,50,1/7/2019
DF11D9,conference-call,100,50,1/7/2019
DF18E6,earnings-guidance,100,50,1/7/2019
E05026,executive-resignation,100,44,1/7/2019
E09E2B,product-release,100,64,1/7/2019
E09E2B,product-release,100,64,1/7/2019
E10D31,legal-issues-defendant,100,22,1/7/2019
E12A6E,earnings,100,50,1/7/2019
E2F130,dividend,100,50,1/7/2019
E30A8F,earnings,100,50,1/7/2019
E3E68E,legal-issues-defendant,100,22,1/7/2019
E592F0,conference-participant,100,50,1/7/2019
E67C2C,conference-participant,100,50,1/7/2019
E70531,drilling,100,68,1/7/2019
E8A49A,earnings,100,50,1/7/2019
E8B315,earnings,100,50,1/7/2019
E9E6FD,conference-call,100,50,1/7/2019
EB7FBF,earnings,100,50,1/7/2019
ECDEB2,earnings,100,50,1/7/2019
ECDEB2,merger,100,66,1/7/2019
ED2A5E,executive-appointment,100,54,1/7/2019
EEA734,clinical-trials,100,56,1/7/2019
EF1AD9,conference-call,100,50,1/7/2019
EFD406,conference-participant,100,50,1/7/2019
F0B335,business-contract,100,69,1/7/2019
F1529C,executive-appointment,100,54,1/7/2019
F1529C,executive-appointment,100,54,1/7/2019
F30508,acquisition-acquirer,100,49,1/7/2019
F30508,acquisition-acquirer,100,49,1/7/2019
F30508,acquisition-acquirer,100,49,1/7/2019
F30508,acquisition-acquirer,100,49,1/7/2019
F4E882,business-contract,100,69,1/7/2019
F6DE54,unit-acquisition-acquirer,100,49,1/7/2019
FD0CA4,conference-call,100,50,1/7/2019
FDF799,earnings,100,50,1/7/2019
FF5413,revenue-volume,100,50,1/7/2019
FF6644,earnings,100,50,1/7/2019
0358AF,conference-participant,100,50,1/8/2019
036C6F,conference-call,100,50,1/8/2019
51332,conference-call,100,50,1/8/2019
07EC43,earnings-guidance,100,50,1/8/2019
95294,legal-issues-defendant,100,22,1/8/2019
95294,legal-issues-defendant,100,22,1/8/2019
95294,legal-issues-defendant,100,22,1/8/2019
95294,legal-issues-defendant,100,22,1/8/2019
0B4D10,public-offering,100,43,1/8/2019
0BF528,conference-participant,100,50,1/8/2019
135B09,conference-call,100,50,1/8/2019
14BA06,earnings,100,50,1/8/2019
152E1D,legal-issues-defendant,100,22,1/8/2019
15789A,executive-appointment,100,54,1/8/2019
15901B,executive-appointment,100,54,1/8/2019
165B3A,executive-appointment,100,54,1/8/2019
168A5D,executive-appointment,100,54,1/8/2019
17EDA5,product-release,100,64,1/8/2019
17EDA5,product-release,100,64,1/8/2019
1866B2,conference-participant,100,50,1/8/2019
1921DD,partnership,100,61,1/8/2019
1BC12C,conference-call,100,50,1/8/2019
1CDD1C,facility-open,100,65,1/8/2019
1DDEDA,executive-appointment,100,54,1/8/2019
1FE7F0,executive-appointment,100,54,1/8/2019
20BEEA,conference-call,100,50,1/8/2019
251988,business-contract,100,69,1/8/2019
27A791,revenues,100,50,1/8/2019
28B730,executive-appointment,100,54,1/8/2019
2.90E+62,business-contract,100,69,1/8/2019
2E61CC,dividend,100,50,1/8/2019
31DB20,dividend,100,50,1/8/2019
33AD83,product-release,100,64,1/8/2019
33AD83,product-release,100,64,1/8/2019
35557B,executive-appointment,100,54,1/8/2019
37727A,earnings,100,50,1/8/2019
39FB23,earnings,100,50,1/8/2019
3A113F,earnings,100,50,1/8/2019
3A113F,business-contract,100,69,1/8/2019
3D9999,earnings,100,50,1/8/2019
40F7DE,earnings,100,50,1/8/2019
44209A,earnings,100,50,1/8/2019
442587,business-contract,100,69,1/8/2019
4591D3,conference-call,100,50,1/8/2019
47FCF2,executive-appointment,100,54,1/8/2019
4A6F00,partnership,100,61,1/8/2019
4C7DB5,earnings,100,50,1/8/2019
4F9926,product-release,100,64,1/8/2019
4F9926,product-release,100,64,1/8/2019
4F9926,product-release,100,64,1/8/2019
52FB2F,executive-appointment,100,54,1/8/2019
5BE42C,executive-appointment,100,54,1/8/2019
5F2FF7,earnings,100,50,1/8/2019
601785,earnings,100,50,1/8/2019
619882,conference-organizer,100,57,1/8/2019
619882,conference-organizer,100,57,1/8/2019
61A586,conference-participant,100,50,1/8/2019
62CDDE,conference-participant,100,50,1/8/2019
64E615,conference-participant,100,50,1/8/2019
66A667,award,100,58,1/8/2019
6ACFBF,executive-appointment,100,54,1/8/2019
6B0E45,conference-call,100,50,1/8/2019
6B494E,dividend,100,50,1/8/2019
6BF593,earnings,100,50,1/8/2019
70FCEF,executive-appointment,100,54,1/8/2019
713810,partnership,100,61,1/8/2019
728737,earnings,100,50,1/8/2019
73C9E2,conference-call,100,50,1/8/2019
7.44E+09,conference-call,100,50,1/8/2019
756BB4,conference-participant,100,50,1/8/2019
77B8E9,clinical-trials-start,100,64,1/8/2019
7A975D,dividend,100,50,1/8/2019
7AF5B8,clinical-trials-start,100,64,1/8/2019
7B0BA6,earnings,100,50,1/8/2019
7B9AFA,conference-participant,100,50,1/8/2019
7BC92D,executive-appointment,100,54,1/8/2019
7D7716,earnings,100,50,1/8/2019
7F3A5F,partnership,100,61,1/8/2019
8.10E+32,executive-appointment,100,54,1/8/2019
8.22E+27,conference-call,100,50,1/8/2019
8303CD,executive-appointment,100,54,1/8/2019
8377DB,partnership,100,61,1/8/2019
83A065,public-offering,100,43,1/8/2019
84A6B9,earnings,100,50,1/8/2019
87486A,conference-call,100,50,1/8/2019
88350F,reorganization,100,53,1/8/2019
89F693,executive-appointment,100,54,1/8/2019
89F693,executive-appointment,100,54,1/8/2019
8A8E41,partnership,100,61,1/8/2019
8A8E41,partnership,100,61,1/8/2019
8AC65D,conference-call,100,50,1/8/2019
8D4486,product-release,100,64,1/8/2019
8D4486,product-release,100,64,1/8/2019
8D4486,partnership,100,61,1/8/2019
8D4486,patent-awarded,100,72,1/8/2019
8D4486,patent-awarded,100,72,1/8/2019
8D4486,patent-awarded,100,72,1/8/2019
8D4486,product-release,100,64,1/8/2019
8D4486,business-contract,100,69,1/8/2019
8E0E32,dividend,100,50,1/8/2019
8E8E6E,executive-appointment,100,54,1/8/2019
8E93A4,earnings,100,50,1/8/2019
92B047,conference-call,100,50,1/8/2019
9.36E+10,business-contract,100,69,1/8/2019
93965C,partnership,100,61,1/8/2019
93F143,partnership,100,61,1/8/2019
9.65E+09,conference-participant,100,50,1/8/2019
965360,earnings,100,50,1/8/2019
979451,legal-issues-defendant,100,22,1/8/2019
9.82E+06,conference-participant,100,50,1/8/2019
9.82E+06,executive-appointment,100,54,1/8/2019
990AD0,dividend,100,50,1/8/2019
9A2760,conference-participant,100,50,1/8/2019
9C5BA5,business-contract,100,69,1/8/2019
9CA4C6,conference-call,100,50,1/8/2019
9D65C1,conference-participant,100,50,1/8/2019
9D65C1,earnings,100,50,1/8/2019
9EBAFA,dividend-up,100,81,1/8/2019
A16DEA,earnings,100,50,1/8/2019
A204A7,conference-participant,100,50,1/8/2019
A28C54,government-contract,100,69,1/8/2019
A4F67C,earnings,100,50,1/8/2019
A5A4F5,acquisition-acquirer,100,49,1/8/2019
A666C8,executive-appointment,100,54,1/8/2019
A6828A,partnership,100,61,1/8/2019
A6FC89,conference-participant,100,50,1/8/2019
A74F6F,conference-call,100,50,1/8/2019
A790A5,executive-appointment,100,54,1/8/2019
A8AC4C,conference-participant,100,50,1/8/2019
A99576,earnings,100,50,1/8/2019
AAEE21,partnership,100,61,1/8/2019
AB7F05,partnership,100,61,1/8/2019
AC642C,earnings-guidance,100,50,1/8/2019
AC642C,earnings-guidance,100,50,1/8/2019
AC642C,earnings-guidance,100,50,1/8/2019
ADF092,stake-acquirer,100,48,1/8/2019
AEBB80,conference-participant,100,50,1/8/2019
AFD1CA,executive-appointment,100,54,1/8/2019
AFDF2E,earnings,100,50,1/8/2019
AFDF2E,earnings,100,50,1/8/2019
B09B1F,conference-participant,100,50,1/8/2019
B2256A,conference-call,100,50,1/8/2019
B2DAF6,earnings,100,50,1/8/2019
B4C673,facility-open,100,65,1/8/2019
B5BA39,executive-appointment,100,54,1/8/2019
B83BCE,earnings,100,50,1/8/2019
B9CD50,conference-participant,100,50,1/8/2019
BB0787,product-release,100,64,1/8/2019
